textID,text,selected_text,sentiment,cleaned_selected_text
1965979384,i have to poop...   is hogging the shitter,i have to poop... is hogging the shitter,negative,i have to poop... is hogging the shitter
1965983756,"omg, NO ICECREAM","omg, no icecream",negative,"omg, no icecream"
1965984083,I got up early to pay bills. I figured its like a bandaid if I get it over quickly it won`t be so bad... I was wrong,i was wrong,negative,i was wrong
1965999020,im wearing a certain tye dye tshirt at the moment. and it misses its 8 counterparts...,misses,negative,misses
1966029802,My poor little 7mth old was taken to hospital yesterday. We are syringe feeding him at home because he doesn`t want to drink.,poor,negative,poor
1966034114,There is a MacBook Pro sitting close by and my poor MacBook is ashamed with it`s plastic face and sides...,ashamed,negative,ashamed
1966035844,He put a **** mohawk in my son head.....he just killed my vibe as always,killed,negative,killed
1966041466, PS: Wish I were coming tonight., wish i were coming tonight.,negative, wish i were coming tonight.
1966053688,Wake Up..... Please.,wake up..... please.,negative,wake up..... please.
1966057720, don`t go to logan square we`re pretty sure the shirt isn`t there  1 more philly local tmrw, we`re pretty sure the shirt isn`t there,negative, we`re pretty sure the shirt isn`t there
1966075116," aww, we will miss you.  At least you get to go home right?","aww, we will miss",negative,"aww, we will miss"
1966083627,Im Slowing on My Tweets..Cuase I Lost My Phone,lost my phone,negative,lost my phone
1966086989, yeah.. I left cause my pc can`t run the client anymore. I had thought I would have a new one by now.., can`t run the client anymore.,negative, can`t run the client anymore.
1966089045,Booo my best friend is leavin for the weekend. What ever will I do without her??,booo my best friend is leavin for the weekend. what ever will i do without her??,negative,booo my best friend is leavin for the weekend. what ever will i do without her??
1966091934,nothing to do this evening.. MISSING LIFESTORY,missing,negative,missing
1966092362, my  tix are in limbo....as usual  #UPSsucks,l  #upssuck,negative,l  #upssuck
1966093934,too sick for rigging tomorrow.,sick,negative,sick
1966094311, Ouch. I won`t be down in Miami tomorrow morning. That sucks  It`s a cruise? Are you driving back the next Saturday?, sucks,negative, sucks
1966095860,Just saw a dooope bmw 6 series parked with the top back....to bad it was raining,bad,negative,bad
1966104815,The underwire in my bra is sticking out and poking me in the armpit,poking me in the armpit,negative,poking me in the armpit
1966109555,"Wow, its hot and miserable. People are probably killing themselves right about now...",miserable.,negative,miserable.
1966119390,St joe is dirty.,dirty.,negative,dirty.
1966122021, i made a vid for you proving my skiLLs that you denied but my step dad said he`d disown me if i posted it ~   sowey, disown me,negative, disown me
1966129404,"really tired. and have to work the whole day tomorrow, the thought of it depresses me.  uncoooool....",really tired.,negative,really tired.
1966155977,  I miss you, i miss you,negative, i miss you
1966162362," I heard it was disappointing, which I am disappointed by before I`ve even seen it.  What a waste of C. Bale."," disappointing, which i am disappointed by before i`ve even seen it.  what a waste of c. bale.",negative," disappointing, which i am disappointed by before i`ve even seen it.  what a waste of c. bale."
1966162799, I am surprised you haven`t fired  for announcing the whole world of they body they`d found 'Selfish',i am surprised you haven`t fired for announcing the whole world of they body they`d found 'selfish',negative,i am surprised you haven`t fired for announcing the whole world of they body they`d found 'selfish'
1966173915,Hail/Thunder storm here. The Power keeps on going on then off. It sucks.,sucks.,negative,sucks.
1966178241, i know i suck.  my data plan is weak sauce., suck.,negative, suck.
1966182971, im jealous.  im slaving away at the store and youre chilling on the boat., jealous.,negative, jealous.
1966201368,_jtv WHAT! I was only gone for 30 minutes and you`re already showing boobage without me?,you`re already showing boobage without me?,negative,you`re already showing boobage without me?
1966201971,"God, why can`t I be at #asylum? Really. I never get to do anything cool!",i never get to do anything cool!,negative,i never get to do anything cool!
1966209046, oh noes I missed you again., missed,negative, missed
1966217975, im missin out on all the fun aww  *cryin* lol, missin out,negative, missin out
1966225721,"cars,,,,cars....cars.....I need one. ha ha. The one I found last night, that I wanted so bad! is now sold. And not to me",bad!,negative,bad!
1966229609, ****! natalya! you gotta tell me whats going on!!! i`d call you but i lost all my phone numbers when i broke my blackberry,****!,negative,****!
1966231102,I don`t wanna work tonight,i don`t wanna work tonight,negative,i don`t wanna work tonight
1966259141,Ugh I don`t feel well again all of a sudden,ugh i don`t feel well again,negative,ugh i don`t feel well again
1966267210, yay asap lol awwh I miss our friday night happy hours even luna del sea and the 'boy' hahahaha, miss,negative, miss
1966267844,_MileyCyrus it wont let me do it twitter keeps saying over twitter capacity or something that bird keeps coming up.,it wont let me do it,negative,it wont let me do it
1966268541,"woke up early this morning  not happy bout that, headache, dizzy can`t breathe, yeh im still sick"," not happy bout that, headache, dizzy can`t breathe, yeh im still sick",negative," not happy bout that, headache, dizzy can`t breathe, yeh im still sick"
1966274755, Sorry bro  That`s rough.,sorry,negative,sorry
1966276308, I miss having u as a roommate, miss,negative, miss
1966277887,is SOOOOO hungry right now! Should`ve eaten before this wedding.,is sooooo hungry right now!,negative,is sooooo hungry right now!
1966279229,Scramming a little early. Nibs sounds pathetic.,pathetic.,negative,pathetic.
1966289440, yeah i need his fricken cell number ive tried his home for months and hes too busy. i miss braddddddddd, i miss braddddddddd,negative, i miss braddddddddd
1966289760,so far I`ve tried to kill myself TWICE in the 15 mins I`ve been outside by tripping on stupid things.  I knew I should`ve stayed in bed.,stupid things.,negative,stupid things.
1966297768,Oh god! I had to look at 'How to use Twitter'.. how hopeless is that?!,how hopeless,negative,how hopeless
1966306931,i hate it when my bff is groundedd  boooooooooo,hate,negative,hate
1966307295, **** i wanna see the rest!! i only saw like 30 minutes,****,negative,****
1966308041, well even with her breakdown she was better than the other acts unfortunately! Britain`s got very little talent, unfortunately!,negative, unfortunately!
1966320017,: unfortunately not.  I have to take it to a repair shop or replace it.,unfortunately,negative,unfortunately
1966322698, Aren`t we though? lol He`s at work now and I miss him  blah Wut cha up to?, miss,negative, miss
1966322783,"My friend ..has cancelled on me for tomorrow, Now i have nothing to do...this makes me sad...  xxxxxx",sad..,negative,sad..
1966324209,sad.. Daniel is leaving Florida now.. just gave him a big hug,sad..,negative,sad..
1966327243,i`m going to kill myself T_T . i wasted hundreds of download and realised i got the wrong one,i`m going to kill myself t_t . i wasted,negative,i`m going to kill myself t_t . i wasted
1966328217,my guinea pig died today,died,negative,died
1966330791,my stomach hurts,hurts,negative,hurts
1966335777,sadd..  last night in fl.. going back to AR tomorrow,sadd..,negative,sadd..
1966336432,"I`m a sad panda, hulu doesn`t have the elephant show   no Skinnamarinkydinkydink sing alongs for me.",sad,negative,sad
1966337193, Miss you,miss you,negative,miss you
1966338978, Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years,sadly,negative,sadly
1966346870, bahah sadly I am not, sadly,negative, sadly
1966350244, this is the worst, worst,negative, worst
1966353075,  so what was said??  I`m so bummed I missed it!.  *sigh* I want to go to california,so bumme,negative,so bumme
1966357472," You know I am so ashamed. I did not watch a single episode of the new GH season.  I kept falling asleep, so I gave up.", ashamed.,negative, ashamed.
1966401983,"Well, looks like it is going to be another night without my snuggle bug  Missing my Big Girl.", missing,negative, missing
1966412179,just took my shirt off and my back is COVERED in blisters  http://bit.ly/vUiXG,covered in blisters,negative,covered in blisters
1966413423,stuck here  ~*Lady*~,stuck here,negative,stuck here
1966420136,Josie`s out of surgery. She`s now officially unable to procreate. And She`s way out of it... Poor medicated baby,poor medicated baby,negative,poor medicated baby
1693957495,"Waiting for an email that will probably never arrive. ED later, Consti study after then hopeless bumming.",hopeless bumming.,negative,hopeless bumming.
1693995322," I know, but work is so boring. I prefer the  take on life", boring.,negative, boring.
1694052566,"LOL! Made a huge mess of my school shirt, was using charcoal sticks in 2D art",mess,negative,mess
1694144724,"  I`ve run out of earl grey, so having lemon tea instead, then whb for me too","e run out of earl grey,",negative,"e run out of earl grey,"
1694146493,Spent the last 2 years largely ambivalent about s/w dev practices. Can feel care factor returning. Look out!,ambivalent,negative,ambivalent
1694182146,I meant looking like a tiger - stupid predictive text,stupid,negative,stupid
1694203232," Oh right,sorry,now i get ya,But still 3000 email`s,wow,cool",",sorry,",negative,",sorry,"
1694219987,i wear a lot of white  http://tinyurl.com/dlbltg,i wear a lot of white,negative,i wear a lot of white
1694240800," the old blue G4 is too slow to code on nowadays, I have a laptop I`ve borrowed from work ++ lets me lounge while I browse", too slow,negative, too slow
1694276120, Youuuu`re an aaass  my aaass loooool,youuuu`re an aaass my aaass loooool,negative,youuuu`re an aaass my aaass loooool
1694346357, dear oh dear.....,dear oh dear.....,negative,dear oh dear.....
1694400683, http://twitpic.com/4jber - aww .... then we wonder why they hate us later..... lol!!, hate,negative, hate
